Project,Key,Summary,Issue Type,Status,Priority,Resolution,Assignee,Reporter,Creator,Created,Last Viewed,Updated,Resolved,Affects Version/s,Fix Version/s,Component/s,Due Date,Votes,Watchers,Images,Original Estimate,Remaining Estimate,Time Spent,Work Ratio,Sub-Tasks,Linked Issues,Environment,Description,Security Level,Progress,Σ Progress,Σ Time Spent,Σ Remaining Estimate,Σ Original Estimate,Labels,Acceptance criteria,Deployment Environment,Target end,Time to SLA,Original story points,Sprint,Categorize,Story Points,Team,Overdue Status,Program Increment,Start date,End date,Baseline start date,Baseline end date,Task mode,Task progress,Risk probability,Risk consequence,Planned Start,Development,Rank,Epic Link,GtmhubObjectID,Parent Link,Actor,Flagged,Target start,Team,Account,Iteration,Planned End,Structure Index Monitor,Team Role
BIDVOMNI_Dự án OMNI Banking cho BIDV,BIDVOMNI-17211,BIDVOMNI-13721 [IOS][QR type 2] MH Xác nhận giao dịch - Lỗi thiếu trường thông tin,Sub-bug,Need To Do,Medium,Unresolved,"Dũng, Nguyễn Phú (KCN, NDS)","Huệ, Nguyễn Thị Minh (KCN, PTNV)","Huệ, Nguyễn Thị Minh (KCN, PTNV)",05/Dec/24 2:20 PM,,07/Jan/25 9:11 AM,,,,QR Pay,,0,1,_thumb_181400.png _thumb_186802.png,,,,,,BIDVOMNI-13728,,"1. QUét MH QR type 2
2. Tại MH: Xác nhận giao dịch

*HIện tại:* 
- Lỗi thiếu: 2 trường: Dịch vu ; Tên khác hàng
- Lỗi thừa: 2 trường: Tên điểm bán; Mã điểm bán
- Sai text: Thanh toán tại

*Mong muốn:* Bổ sung hiển thị
- Sửa text: *Thanh toán tại > Nhà cung cấp*",,,,,,,Logic,,,,,,Giao diện mới_Tháng 2.2025,FUNC,,,,,,,,,Auto bottom up,,,,,,1|i0lbcs:,,,,IOS,,,None,None,None,,,None
BIDVOMNI_Dự án OMNI Banking cho BIDV,BIDVOMNI-17603,BIDVOMNI-14625 [IOS][Chuyển tiền từ thiện]sai thông báo khi không có TK nguồn hợp lệ,Sub-bug,Reopen,Medium,Resolve,"Duy, Trần Cao (KCN, PTUDDD)",Vũ Thị Tuyết Mai,Vũ Thị Tuyết Mai,13/Dec/24 5:43 PM,,02/Jan/25 9:50 AM,19/Dec/24 11:07 AM,,,Chuyển tiền từ thiện,,0,1,_thumb_182752.png,,,,,,"BIDVOMNI-17357, BIDVOMNI-17661",,"Điều kiện: Không có TK nguồn hợp lệ
# Home > Thiện nguyện & Quà tặng > Thiện nguyện
# Chuyển tiền ủng hộ
# Chọn 1 đơn vị chuyển tiền ủng hộ

Thực tế:

Hiển thị thông báo như ảnh đính kèm

Mong muốn:

Hiển thị thông báo lỗi ""Không tồn tại tài khoản nguồn được phép thực hiện giao dịch. Quý khách vui lòng kiểm tra lại ""
+ Button Đóng → Click và trở về màn hình chức năng Ủng hộ khắc phục hậu quả thiên tai trước đó",,,,,,,Logic,,,,,,Giao diện mới_Tháng 2.2025,,,,,,,,,,Auto bottom up,,,,,,1|i0lpjc:,,,,IOS,,,None,None,None,,,None
BIDVOMNI_Dự án OMNI Banking cho BIDV,BIDVOMNI-17937,BIDVOMNI-12621 [ADR][MH chọn người thu hưởng] chưa sắp xếp top 6 gợi ý chuyển tiền theo urd yêu cầu,Sub-bug,Need To Do,Medium,Unresolved,"Khánh, Nguyễn Công (KCN, PTUDDD)",Trần Thị Linh Chi Trần Thị Linh,Trần Thị Linh Chi Trần Thị Linh,25/Dec/24 10:15 AM,,25/Dec/24 10:30 AM,,,,Chuyển tiền,,0,1,_thumb_184420.png,,,,,,BIDVOMNI-17117,,"Step:

""1. Tại màn hình Chuyển tiền chọn người thụ hưởng
2. Click vào Ô tìm kiếm
3. Kiểm tra hiển thị top 6 gợi ý chuyển tiền

KQTT: app không hiển thị thứ tự đúng mô tả
KQMM: Ưu tiên hiển thị danh sách theo thứ tự Danh bạ yêu thích → Danh bạ chuyển nhiều nhất → GD gần đây trong đấy loại trùng theo cặp (Số tài khoản + Bank thụ hưởng). Trong đó
Danh bạ yêu thích (trường favorite =1 tại outPut Danh bạ thụ hưởng (MID 220 - truyền thêm cờ newDesign =1) 
Danh sách các TK thụ hưởng chuyển nhiều nhất trong danh sách danh bạ thụ hưởng trả về (trường countTransaction có giá trị từ lớn đến bé→ Được trả về Danh bạ thụ hưởng new (MID mới)
Danh sách Giao dịch gần đây (Lấy tại MID 240 hoặc từ Cache của Client - Chi tiết xem mô tả logic xử lý)
Các thông tin hiển thị của mỗi gợi ý: Logo bank, Số tài khoản, Tên thụ hưởng",,,,,,,Design,,,,,,Giao diện mới_Tháng 2.2025,,,,,,,,,,Auto bottom up,,,,,,1|i0m4w8:,,,,Android,,,None,None,None,,,None
BIDVOMNI_Dự án OMNI Banking cho BIDV,BIDVOMNI-17874,BIDVOMNI-12621 [ADR][MH chọn người thu hưởng] Kết quả tìm kiếm chưa lọc trùng các KQ server trả về,Sub-bug,Need To Do,Medium,Unresolved,"Khánh, Nguyễn Công (KCN, PTUDDD)",Trần Thị Linh Chi Trần Thị Linh,Trần Thị Linh Chi Trần Thị Linh,23/Dec/24 3:20 PM,,23/Dec/24 3:28 PM,,,,Chuyển tiền,,0,1,_thumb_184079.png _thumb_184080.png,,,,,,BIDVOMNI-17872,,"đăng nhập vào SĐT: 0968087618 

Step:

1. Truy cập chức năng [Chuyển tiền] 
2. Chọn ô tìm kiếm >> Nhập giá trị tìm kiếm HA NAM NINH

KQTT: Chưa lọc trùng KQ hiển thị

KQMM: 
* Trường hợp trùng bản ghi tại kết quả tìm kiếm (Trùng cặp toAccName + toAcc hoặc trùng cặp toAccName + virtualAccount hoặc trùng cặp toAccName + toCard) → Thực hiện lọc trùng chỉ hiển thị 1 bản ghi tìm kiếm và ưu tiên lấy bản ghi lọc trùng theo thứ tự: Danh bạ thụ hưởng → Danh sách GD gần đây → Danh bạ điện thoại",,,,,,,Logic,,,,,,Giao diện mới_Tháng 2.2025,,,,,,,,,,Auto bottom up,,,,,,1|i0m2dc:,,,,Android,,,None,None,None,,,None
BIDVOMNI_Dự án OMNI Banking cho BIDV,BIDVOMNI-16638,BIDVOMNI-13721 [IOS][QR type 3 Onus] Lỗi title thông báo - Case mã lỗi: MAX-SMSOTP-AMT-MB-03,Sub-bug,Reopen,Medium,Done,"Hoàng, Đỗ Hồng (KCN, PTUDDD)","Huệ, Nguyễn Thị Minh (KCN, PTNV)","Huệ, Nguyễn Thị Minh (KCN, PTNV)",27/Nov/24 1:55 PM,,19/Dec/24 5:27 PM,19/Dec/24 5:26 PM,,,QR Pay,,0,1,_thumb_180062.png,,,,,,BIDVOMNI-13723,,"Case: Chưa kich hoạt smart OTP 

1. Thanh toán QR type 3 onus
2. Tại Mh: Danh sách địa chỉ đã có
>> Nhấn xác nhận
3. Hiển thị thông báo mã lỗi: MAX-SMSOTP-AMT-MB-03

*Hiện tại:* Sai title thông báo như hình

{*}Mong muốn{*}: Sửa thành: *Thông báo*",,,,,,,Design,,,,,,Giao diện mới_Tháng 2.2025,GUI,,,,,,,,,Auto bottom up,,,,,,1|i0kvng:,,,,IOS,,,None,None,None,,,None
BIDVOMNI_Dự án OMNI Banking cho BIDV,BIDVOMNI-17460,BIDVOMNI-13721 [AND][QR type 1][Facepay] Lỗi điều hướng đóng thông báo - Case mất kết nối mạng,Sub-bug,In Progress,Medium,Unresolved,"Huệ, Nguyễn Thị Minh (KCN, PTNV)","Huệ, Nguyễn Thị Minh (KCN, PTNV)","Huệ, Nguyễn Thị Minh (KCN, PTNV)",10/Dec/24 10:15 AM,,18/Dec/24 7:50 PM,,,,QR Pay,,0,1,,,,,,,BIDVOMNI-13730,,"1. Thanh toán QR type 1 onus/offus ( Luồng ptxt Facepay + SMS OTP/SmartOTP)
2. Tại MH Xác thực khuôn mặt: Facepay
ĐK: Mất kết nối mạng 
- User xác thực khuôn mặt thành công
Hiển thị thông báo: Mất kết nối mạng >> Nhấn Đóng

*Hiện tại:* Đ.hướng về mh Khởi tạo - MH Thông tin thanh toán

*Mong muốn:* Tắt thông báo, giữ nguyên màn hình >> để user thực hiện thao tác tiếp",,,,,,,Logic,,,,,,Giao diện mới_Tháng 2.2025,FUNC,,,,,,,,,Auto bottom up,,,,,,1|i0lhq4:,,,,Android,,,None,None,None,,,None
BIDVOMNI_Dự án OMNI Banking cho BIDV,BIDVOMNI-17119,BIDVOMNI-12621 [IOS] [CK ngoài BIDV đến STK] Màn hình KQ Kiểm tra Thêm quản lý chi tiêu,Sub-bug,Reopen,Medium,Won't Do,"Hiền, Nguyễn Thị (KCN, PTNV)","Hiền, Nguyễn Thị (KCN, PTNV)","Hiền, Nguyễn Thị (KCN, PTNV)",04/Dec/24 10:27 AM,,16/Dec/24 3:53 PM,04/Dec/24 2:09 PM,,,Chuyển tiền ngoài BIDV đến STK,,0,1,,,,,,,"BIDVOMNI-17342, BIDVOMNI-17115, BIDVOMNI-17121",,"CÁC BƯỚC THỰC HIỆN

'1. Tại màn hình kết quả giao dịch
2. Kiểm tra Thêm quản lý chi tiêu

 

KQ THỰC TẾ
- Nhấn không có action

 

KQ MONG ĐỢI

=> Sửa: Thực hiện thêm quản lý chi tiêu thành công",,,,,,,Logic,,,,,,Giao diện mới_Tháng 2.2025,,,,,,,,,,Auto bottom up,,,,,,1|i0l870:,,,,IOS,,,None,None,None,,,None
BIDVOMNI_Dự án OMNI Banking cho BIDV,BIDVOMNI-14404,BIDVOMNI-13273 [ADR][Đăng nhập lần sau cùng thiết bị] Thực hiện thay đổi vân tay trên thiết bị,Sub-bug,Reopen,Medium,Resolve,Vượng Phan,Anh Mai Huyền,Anh Mai Huyền,20/Sep/24 7:52 PM,,11/Dec/24 4:44 PM,26/Sep/24 8:59 PM,,,ĐN lần sau cùng thiết bị,,0,1,_thumb_182264.png,,,,,,BIDVOMNI-14403,,"*Steps:*
# Đăng nhập app thành công
# Kích hoạt đăng nhập vân tay/ Face ID
# Thực hiện Xóa hết vân tay or Xóa bớt vân tay or Thêm vân tay trên thiết bị
# Thực hiện đăng nhập lại bằng vân tay/ FaceID và kiểm tra cài đặt đăng nhập vân tay/ FaceID

 

*KQTT:* 
# Xóa hết các vân tay trên thiết bị => Hiển thị màn hình quét vân tay và bắt nhập mã PIN của thiết bị [https://prnt.sc/QO0qZWA3CJ21] 
# Xóa bớt vân tay trên thiết bị => Hiển thị màn hình quét vân tay và button Dùng mã PIN [https://prnt.sc/wYDZyehXtRHT]
# Thêm vân tay trên thiết bị => Hiển thị màn hình quét vân tay và button Dùng mã PIN [https://prnt.sc/wYDZyehXtRHT]

 

*KQMM:* 
# Xóa hết các vân tay trên thiết bị => Hiển thị cảnh báo báo tại màn hình: *_Chức năng đăng nhập/ xác thực bằng TouchID đã bị tắt do có sự thay đổi TouchID trên thiết bị. quý khách vui lòng đăng nhập bằng mật khẩu và sử dụng chức năng ""Cài đặt TouchID"" để kích hoạt tính năng này_*
# Xóa bớt vân tay trên thiết bị => Hiển thị cảnh báo tại màn hình: _*Chức năng đăng nhập/ xác thực bằng TouchID đã bị tắt do có sự thay đổi TouchID trên thiết bị. quý khách vui lòng đăng nhập bằng mật khẩu và sử dụng chức năng ""Cài đặt TouchID"" để kích hoạt tính năng này*_
# Thêm vân tay trên thiết bị => Hiển thị cảnh báo báo tại màn hình: _*Chức năng đăng nhập/ xác thực bằng TouchID đã bị tắt do có sự thay đổi TouchID trên thiết bị. quý khách vui lòng đăng nhập bằng mật khẩu và sử dụng chức năng ""Cài đặt TouchID"" để kích hoạt tính năng này*_",,,,,,,Logic,,,,,,Giao diện mới_Tháng 2.2025,,,,,,,,,,Auto bottom up,,,,,,1|i0i9t8:,,,,Android,,,None,None,None,,,None
BIDVOMNI_Dự án OMNI Banking cho BIDV,BIDVOMNI-17456,BIDVOMNI-13398 [Android][Cài đặt vân tay/FaceID] kiểm tra hiển thị màn hình Cài đặt vân tay,Sub-bug,Need To Do,Medium,Unresolved,Vượng Phan,"Hoàng, Chu Văn (KCN, PTNV)","Hoàng, Chu Văn (KCN, PTNV)",10/Dec/24 10:02 AM,,10/Dec/24 10:04 AM,,,,"Cài đặt xác thực GD thẻ bằng Touch ID/Face ID, Cài đặt xác thực GD vân tay/faceid, Cài đặt ĐN ứng dụng vân tay/faceid",,0,1,,,,,,,,,"1: tại menu cài đặt

2. Nhấn Cài đặt vân tay/faceid

3/ Kiểm tra hiển thị

 

 

Thực tế
* icon toggle đang hiển thị khác design

 

 

Mong muốn: 
* icon toggle đang hiển thị đúng như design",,,,,,,Design,,,,,,Giao diện mới_Tháng 2.2025,GUI,,,,,,,,,Auto bottom up,,,,,,1|i0lhmk:,,,,Android,,,None,None,None,,,None
BIDVOMNI_Dự án OMNI Banking cho BIDV,BIDVOMNI-17176,BIDVOMNI-13857 [IOS][Báo cáo giao dịch] Luồng truy cập chức năng/Lỗi hiển thị sai vị trí chức năng,Sub-bug,Need To Do,Medium,Unresolved,"Trang, Nguyễn Huyền (KCN, PTNV)","Duyên, Mai Thị (KCN, PTNV)","Duyên, Mai Thị (KCN, PTNV)",04/Dec/24 6:12 PM,,10/Dec/24 9:29 AM,,,,Báo cáo giao dịch MB,,0,2,,,,,,,BIDVOMNI-16957,,"*Môi trường:* SIT, IOS

*Bản build:* 5.2.99 (128)

{*}Điều kiện{*}: 

*[Steps]*
# Đăng nhập thành công
# Tại màn hình Home > Tại cụm Hỗ trợ khách hàng >> Báo cáo giao dịch

*[Results]* 
2. Lỗi tại cụm Hỗ trợ khách hàng chưa hiển thị chức năng Báo cáo giao dịch

*[Expectations]* 

2. Cập nhật hiển thị chức năng này tại cụm Hỗ trợ khách hàng

(nhờ design bổ sung màn hình)",,,,,,,Design,,,,,,Giao diện mới_Tháng 2.2025,,,,,,,,,,Auto bottom up,,,,,,1|i0lag4:,,,,IOS,,,None,None,None,,,None
BIDVOMNI_Dự án OMNI Banking cho BIDV,BIDVOMNI-17358,BIDVOMNI-14625 [IOS][Chuyển tiền từ thiện]Lỗi không xem được danh sách hạn mức,Sub-bug,In Progress,Medium,Unresolved,"Duy, Trần Cao (KCN, PTUDDD)",Vũ Thị Tuyết Mai,Vũ Thị Tuyết Mai,07/Dec/24 6:23 PM,,10/Dec/24 8:53 AM,,,,Chuyển tiền từ thiện,,0,1,,,,,,,"BIDVOMNI-17357, BIDVOMNI-17434",,"# Home > Thiện nguyện & Quà tặng > Thiện nguyện
# Chuyển tiền ủng hộ
# Nhấn xem hạn mức

Thực tế:

Không có action

Mong muốn:

Gửi yêu cầu lấy Danh sách hạn mức gói dịch vụ sang OMNI Server mid 384",,,,,,,Logic,,,,,,Giao diện mới_Tháng 2.2025,,,,,,,,,,Auto bottom up,,,,,,1|i0leno:,,,,IOS,,,None,None,None,,,None
BIDVOMNI_Dự án OMNI Banking cho BIDV,BIDVOMNI-17342,BIDVOMNI-12621 [ADR] [CK ngoài BIDV đến STK] Màn hình KQ Kiểm tra Thêm quản lý chi tiêu,Sub-bug,Need To Do,Medium,Unresolved,"Hải, Cù Hoàng (KCN, PTUDDD)","Hiền, Nguyễn Thị (KCN, PTNV)","Hiền, Nguyễn Thị (KCN, PTNV)",07/Dec/24 2:06 PM,,07/Dec/24 2:07 PM,,,,Chuyển tiền ngoài BIDV đến STK,,0,1,,,,,,,BIDVOMNI-17119,,"CÁC BƯỚC THỰC HIỆN

'1. Tại màn hình kết quả giao dịch
2. Kiểm tra Thêm quản lý chi tiêu

 

KQ THỰC TẾ
- Nhấn không có action

 

KQ MONG ĐỢI

=> Sửa: Thực hiện thêm quản lý chi tiêu thành công",,,,,,,Logic,,,,,,Giao diện mới_Tháng 2.2025,,,,,,,,,,Auto bottom up,,,,,,1|i0leh0:,,,,Android,,,None,None,None,,,None
BIDVOMNI_Dự án OMNI Banking cho BIDV,BIDVOMNI-17160,BIDVOMNI-12621 [ADR][MH chọn người thu hưởng] Không gọi mid 59 để check version,Sub-bug,Need To Do,Medium,Unresolved,"Khánh, Nguyễn Công (KCN, PTUDDD)",Trần Thị Linh Chi Trần Thị Linh,Trần Thị Linh Chi Trần Thị Linh,04/Dec/24 3:16 PM,,06/Dec/24 9:24 AM,,,,Chuyển tiền,,0,1,_thumb_181202.png _thumb_181216.png,,,,,,"BIDVOMNI-17158, BIDVOMNI-17161",,"ĐKTQ: user đã thao tác chọn box ngân hàng thụ hưởng gọi mid 202 trước đó
Step:

KH click vào box chọn Ngân hàng hoặc Tại màn hình Chuyển tiền chọn người thụ hưởng → Click vào Ô tìm kiếm

 

KQTT: Không gọi lại mid 202 khi tăng version cache
KQMM:

Kiểm tra version danh sách ngân hàng chuyển ngoài hệ thống BIDV tại Client đã lưu và version OMNI Server trả về tại MID 59:
- Trùng: thì sẽ k gọi mid lấy danh sách ngân hàng nữa
- Không trùng: Gửi yêu cầu lấy danh sách ngân hàng chuyển ngoài hệ thống BIDV đến Omni server (MID 202)

Tương tự mid 220 cũng đang k check version với mid 59",,,,,,,Design,,,,,,Giao diện mới_Tháng 2.2025,,,,,,,,,,Auto bottom up,,,,,,1|i0l9g4:,,,,Android,,,None,None,None,,,None
BIDVOMNI_Dự án OMNI Banking cho BIDV,BIDVOMNI-17246,BIDVOMNI-12525 [SERVER][Đặt lệnh chuyển tiền định kỳ]-Lỗi không truyền AcctType tại api: Global/Vn/Account/AcctDetail/BalanceInquiry/2.0,Sub-bug,Need To Do,Medium,Unresolved,"Đạo, Nguyễn Đức - KCN, DVNH Nguyễn Đức",Manh Dinh Van,Manh Dinh Van,05/Dec/24 6:08 PM,,05/Dec/24 6:19 PM,,,,Chuyển tiền định kỳ,,0,1,,,,,,,,,"# Tại mid 200
# Kiểm tra request truyên lên api: [Global/Vn/Account/AcctDetail/BalanceInquiry/2.0|https://docs.google.com/spreadsheets/d/1doPQtD-OaUmLrytqTV52knjhNFjjY-v1/edit?usp=sharing&ouid=113648352718618282258&rtpof=true&sd=true]

kqtt: Đang không truyền: AcctType

2024-12-05 18:04:13,088 INFO [ SOAProviderNewCore] [ 282] [299670435432192] [0936366649] [mid200] - Request bank:<?xml version=""1.0"" encoding=""UTF-8""?><SOAP-ENV:Envelope xmlns:SOAP-ENV=""http://schemas.xmlsoap.org/soap/envelope/""><SOAP-ENV:Header/><SOAP-ENV:Body> <ns3:AcctBalanceReq xmlns=""http://www.bidv.com/common/envelope/commonheader/1.0"" xmlns:ns2=""http://www.bidv.com/global/common/account/1.0"" xmlns:ns4=""http://www.bidv.com/global/common/bank/1.0"" xmlns:ns3=""http://www.bidv.com/global/vn/account/acctdetail/acctbalanceinquiry/2.0""> <Header> <Common> <BusinessDomain>BIDV.COM.VN</BusinessDomain> <ServiceVersion>2.0</ServiceVersion> <MessageId>20241205180413088106759</MessageId> <MessageTimestamp>2024-12-05T18:04:13.088+07:00</MessageTimestamp> </Common> <Client> <SourceAppID>OMNI</SourceAppID> </Client> </Header> <ns3:BodyReqInquiry> <ns3:AcctInfo> <ns2:AcctNo>1992171019</ns2:AcctNo> <ns2:AcctType></ns2:AcctType> <ns2:PayAmt></ns2:PayAmt> <ns2:BranchNo></ns2:BranchNo> <ns2:AcctTitle></ns2:AcctTitle> <ns2:CurCode></ns2:CurCode> <ns2:BankNo></ns2:BankNo> </ns3:AcctInfo> <ns3:BaseXfer> <ns4:TellerId>990OMNISMB</ns4:TellerId> <ns4:Seq></ns4:Seq> <ns4:SupervisorId>990OMNISMB</ns4:SupervisorId> <ns4:SvrBranch></ns4:SvrBranch> </ns3:BaseXfer> </ns3:BodyReqInquiry> </ns3:AcctBalanceReq> </SOAP-ENV:Body></SOAP-ENV:Envelope>",,,,,,,Logic,,,,,,Giao diện mới_Tháng 2.2025,,,,,,,,,,Auto bottom up,,,,,,1|i0lcdo:,,,,Server VNPAY,,,None,None,None,,,None
BIDVOMNI_Dự án OMNI Banking cho BIDV,BIDVOMNI-17192,BIDVOMNI-12525 [IOS][Đặt lệnh chuyển tiền định kỳ]-Lỗi cấu hình phí chuyển tiền định kỳ.,Sub-bug,Need To Do,Medium,Unresolved,"Đạo, Nguyễn Đức - KCN, DVNH Nguyễn Đức",Manh Dinh Van,Manh Dinh Van,05/Dec/24 10:40 AM,,05/Dec/24 10:49 AM,,,,Chuyển tiền định kỳ,,0,1,,,,,,,,,"# Thực hiện cấu hình phí trên BE.
# Thực hiện tạo lệnh chuyển tiền định kỳ.
# Đến màn hình khởi tạo/ Nhấn tiếp tục

kqtt: Đang báo lỗi yêu cầu không thực hiện được trong lúc này 

2024-12-05 09:47:13,403 INFO [ TransferScheduleBusiness] [ 345] [565108065970159] [0936366649] [mid108] - init transfer-in schedule ex: java.lang.NumberFormatException: For input string: ""100,000"" at sun.misc.FloatingDecimal.readJavaFormatString(FloatingDecimal.java:2043) at sun.misc.FloatingDecimal.parseDouble(FloatingDecimal.java:110) at java.lang.Double.parseDouble(Double.java:538)",,,,,,,Logic,,,,,,Giao diện mới_Tháng 2.2025,,,,,,,,,,Auto bottom up,,,,,,1|i0lask:,,,,Server VNPAY,,,None,None,None,,,None
BIDVOMNI_Dự án OMNI Banking cho BIDV,BIDVOMNI-17175,BIDVOMNI-13857 [ADR][Báo cáo giao dịch] Luồng truy cập chức năng/Lỗi hiển thị sai vị trí chức năng,Sub-bug,Need To Do,Medium,Unresolved,"Thông, Nguyễn Hữu (KCN, PTUDDD)","Duyên, Mai Thị (KCN, PTNV)","Duyên, Mai Thị (KCN, PTNV)",04/Dec/24 5:52 PM,,04/Dec/24 6:12 PM,,,,Báo cáo giao dịch MB,,0,1,,,,,,,BIDVOMNI-16994,,"*Môi trường:* SIT, ADR

*Bản build:* 5.2.99 (205) 04/12/2024 2:31PM

{*}Điều kiện{*}: 

*[Steps]*
# Đăng nhập thành công
# Tại màn hình Home > Tại cụm Hỗ trợ khách hàng >> Báo cáo giao dịch

*[Results]* 
2. Lỗi tại cụm Hỗ trợ khách hàng chưa hiển thị chức năng Báo cáo giao dịch

*[Expectations]* 

2. Cập nhật hiển thị chức năng này tại cụm Hỗ trợ khách hàng

(nhờ design bổ sung màn hình)",,,,,,,Design,,,,,,Giao diện mới_Tháng 2.2025,,,,,,,,,,Auto bottom up,,,,,,1|i0laes:,,,,Android,,,None,None,None,,,None
BIDVOMNI_Dự án OMNI Banking cho BIDV,BIDVOMNI-16269,BIDVOMNI-13319 [ADR][Đặt phòng khách sạn] App hiển thị sai nội dung thông báo thiết bị root/ JB khi PTXT = facepay,Sub-bug,Reopen,Medium,Won't Do,"Anh, Cao Thị Vân (KCN, PTNV)","Duyên, Mai Thị (KCN, PTNV)",Thắng Nông Văn,14/Nov/24 11:23 AM,,03/Dec/24 5:24 PM,18/Nov/24 9:14 AM,,,Khách sạn,,0,1,_thumb_179913.png _thumb_179920.png _thumb_179921.png,,,,,,"BIDVOMNI-16297, BIDVOMNI-16268",,"ĐKTQ:
User đã đăng nhập thành công và thực hiện luồng đặt phòng khách sạn
ptxt: facepay+ sms/soft OTP
Step:
""1. Màn hình: Xác nhận giao dich
2. Chọn: Xác nhận""




KQTT: App hiển thị thông báo tại màn hình quét facepay !screenshot-1.png|thumbnail!
KQMM: App Hiển thị thông báo ""Thiết bị không đủ an toàn (Root/Jailbreak/Hook) để thực hiện giao dịch. Quý khách vui lòng thực trên các thiết bị khác"" tại màn xác nhận giao dịch sau khi ấn btn xác nhận

Nút: Đóng - Nhấn Hiển thị MH khởi tạo",,,,,,,Design,,,,,,Giao diện mới_Tháng 2.2025,,,,,,,,,,Auto bottom up,,,,,,1|i0kdzw:,,,,Android,,,None,None,None,,,None
BIDVOMNI_Dự án OMNI Banking cho BIDV,BIDVOMNI-16745,BIDVOMNI-14307 [ADR][Danh bạ chuyển tiền] Lỗi hiển thị danh sách ngân hàng nhận,Sub-bug,Need To Do,Medium,Unresolved,"Khánh, Nguyễn Công (KCN, PTUDDD)",Anh Mai Huyền,Anh Mai Huyền,29/Nov/24 5:25 PM,,29/Nov/24 5:43 PM,,,,Danh bạ chuyển tiền,,0,1,,,,,,,"BIDVOMNI-16628, BIDVOMNI-16747",,"*SIT: 5.2.99 (105)*

 

*Steps:*

1. Tại màn hình Thêm danh bạ thụ hưởng
2. Click combobox Ngân hàng thụ hưởng
3. Tại popup Chọn ngân hàng thụ hưởng, kiểm tra hiển thị thứ tự sắp xếp danh sách ngân hàng

 

*KQTT:* Đang sắp xếp theo thứ tự server trả về

 

*KQMM:* 

1. Chưa lưu cache tại client, lần đầu tải app hoặc xóa app đi tải lại
* Danh sách ngân hàng được sắp xếp theo thứ tự 6 ngân hàng lớn lên đầu: BIDV, Vietcombank, AgriBank, Viettinbank, MB bank, Techcombank
* Các ngân hàng khác sắp xếp theo tên (Thứ tự abc).

2. Đã lưu cache tại client về hành vi người dùng
* Hiển thị 5 ngân hàng được chọn càng nhiều thì được hiển thị lên đầu
* Các ngân hàng còn lại sẽ sắp xếp theo Alphabet",,,,,,,Design,,,,,,Giao diện mới_Tháng 2.2025,GUI,,,,,,,,,Auto bottom up,,,,,,1|i0l1b8:,,,,IOS,,,None,None,None,,,None
